"fico","dt_first_pi","flag_fthb","dt_matr","cd_msa","mi_pct","cnt_units","occpy_sts","cltv","dti","orig_upb","ltv","int_rt","channel","ppmt_pnlty","prod_type","st","prop_type","zipcode","id_loan","loan_purpose","orig_loan_term","cnt_borr","seller_name","servicer_name","flag_sc","prepaid","default"
791,201704,"9",204703,"36740",0,1,"P",72,32,215000,72,4.5,"R","N","FRM","FL","PU","32700","F117Q1105876","C",360,1,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
776,201703,"N",204702,"16740",0,1,"P",43,35,375000,43,4.375,"C","N","FRM","NC","PU","28100","F117Q1105918","P",360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
801,201703,"Y",204702,"28140",30,1,"P",95,37,366000,95,4.5,"C","N","FRM","KS","PU","66200","F117Q1106033","P",360,1,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
759,201703,"Y",204702,"19124",0,1,"P",80,30,378000,80,4.375,"C","N","FRM","TX","PU","75000","F117Q1106083","P",360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
690,201703,"9",204702,"41500",0,1,"P",50,43,279000,50,4.375,"C","N","FRM","CA","PU","93900","F117Q1106149","C",360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
691,201703,"9",204702,"36740",0,1,"I",75,37,255000,75,4.75,"C","N","FRM","FL","PU","32800","F117Q1106328","C",360,1,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
706,201703,"N",204702,"46340",0,1,"P",80,37,230000,80,4.375,"C","N","FRM","TX","SF","75700","F117Q1106489","P",360,1,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
783,201703,"9",204702,"48424",0,1,"P",75,33,287000,75,4.375,"C","N","FRM","FL","SF","33400","F117Q1106669","C",360,1,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
694,201704,"9",204703,"11244",0,1,"P",73,41,591000,73,4.75,"C","N","FRM","CA","PU","92600","F117Q1106821","N",360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","Y",1,0
749,201704,"9",204703,"41500",0,1,"I",73,35,284000,73,4.375,"R","N","FRM","CA","SF","93900","F117Q1106877","C",360,1,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
807,201704,"N",204703,"11244",30,1,"P",95,45,494000,95,4.75,"C","N","FRM","CA","SF","92700","F117Q1106908","P",360,1,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","Y",1,0
741,201704,"N",204703,"11244",0,1,"P",69,35,590000,69,4.5,"C","N","FRM","CA","SF","90700","F117Q1107000","P",360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","Y",1,0
679,201704,"N",204703,"47894",0,1,"P",80,32,357000,80,4.75,"C","N","FRM","MD","SF","20700","F117Q1107056","P",360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
708,201704,"9",204703,"33460",0,1,"P",80,38,273000,80,4.75,"C","N","FRM","MN","SF","55400","F117Q1107060","C",360,1,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
726,201703,"9",204702,"22660",0,1,"P",83,45,360000,75,4.5,"C","N","FRM","CO","SF","80500","F117Q1107768","N",360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
700,201703,"9",204702,"45104",0,1,"S",66,48,225000,66,4.5,"C","N","FRM","WA","SF","98300","F117Q1107808","C",360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
768,201704,"9",204703,"19740",12,1,"P",83,30,201000,83,4.375,"R","N","FRM","CO","SF","80200","F117Q1108086","N",360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
767,201704,"Y",204703,"41940",25,1,"P",90,45,598000,90,4.625,"R","N","FRM","CA","SF","95100","F117Q1108318","P",360,1,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","Y",1,0
808,201703,"9",204702,"31140",25,1,"S",90,37,50000,90,4.875,"C","N","FRM","KY","CO","40200","F117Q1108612","P",360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
744,201704,"9",204703,"12060",0,1,"I",80,44,60000,80,5.5,"R","N","FRM","GA","SF","30000","F117Q1108638","P",360,1,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
797,201703,"9",204702,"44100",0,1,"I",75,12,38000,75,4.875,"C","N","FRM","IL","SF","62700","F117Q1108667","P",360,1,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
793,201704,"N",203703,"45300",12,1,"P",90,50,186000,90,3.99,"R","N","FRM","FL","SF","33600","F117Q1109029","P",240,2,"QUICKENLOANINC","QUICKENLOANINC","",1,0
764,201704,"9",204703,"11244",0,1,"I",75,50,384000,75,4.875,"B","N","FRM","CA","PU","92800","F117Q1109044","P",360,2,"Other sellers","Other servicers","",1,0
655,201704,"Y",204703,"32900",0,1,"P",70,44,210000,70,4.18,"R","N","FRM","CA","SF","93600","F117Q1109322","P",360,2,"QUICKENLOANINC","QUICKENLOANINC","",1,0
710,201704,"9",204703,"31084",0,1,"P",80,40,216000,80,4.25,"B","N","FRM","CA","SF","93500","F117Q1109362","C",360,1,"QUICKENLOANINC","QUICKENLOANINC","",1,0
733,201704,"9",204703,"42644",0,1,"P",76,22,310000,76,4.25,"R","N","FRM","WA","SF","98100","F117Q1109393","C",360,1,"QUICKENLOANINC","QUICKENLOANINC","",1,0
715,201704,"9",204703,"40140",0,1,"S",75,46,188000,75,4.625,"R","N","FRM","CA","SF","92300","F117Q1109483","C",360,2,"QUICKENLOANINC","QUICKENLOANINC","",1,0
664,201703,"9",204702,"35614",0,1,"I",70,40,244000,70,4.5,"C","N","FRM","NJ","CO","07700","F117Q1109510","N",360,2,"QUICKENLOANINC","QUICKENLOANINC","",1,0
768,201704,"N",204703,"16700",30,1,"P",95,49,391000,95,4.5,"R","N","FRM","SC","PU","29400","F117Q1109563","P",360,1,"QUICKENLOANINC","QUICKENLOANINC","",1,0
711,201704,"N",204703,"17420",30,1,"P",95,44,189000,95,4.375,"R","N","FRM","TN","SF","37300","F117Q1109662","P",360,2,"QUICKENLOANINC","QUICKENLOANINC","",1,0
786,201704,"9",204703,"19804",0,1,"P",78,38,182000,78,4.875,"R","N","FRM","MI","PU","48100","F117Q1109831","C",360,2,"QUICKENLOANINC","QUICKENLOANINC","",1,0
683,201704,"9",204703,"36740",0,1,"P",75,26,194000,75,4.875,"R","N","FRM","FL","PU","34700","F117Q1109849","C",360,1,"QUICKENLOANINC","QUICKENLOANINC","",1,0
737,201704,"9",204703,"41884",0,2,"I",51,45,372000,51,4.75,"R","N","FRM","CA","SF","94000","F117Q1109892","C",360,1,"QUICKENLOANINC","QUICKENLOANINC","",1,0
778,201704,"9",204703,"31084",0,1,"P",80,42,608000,80,4.75,"B","N","FRM","CA","SF","91300","F117Q1109910","C",360,2,"QUICKENLOANINC","QUICKENLOANINC","Y",1,0
791,201704,"9",204703,"",0,1,"I",60,29,150000,60,4.625,"R","N","FRM","OR","SF","97600","F117Q1110462","C",360,1,"QUICKENLOANINC","QUICKENLOANINC","",1,0
697,201704,"9",204703,"49420",0,1,"P",80,26,156000,80,4.625,"R","N","FRM","WA","SF","98900","F117Q1110543","C",360,1,"QUICKENLOANINC","QUICKENLOANINC","",1,0
623,201703,"9",204702,"39340",0,1,"P",49,23,109000,49,4.75,"R","N","FRM","UT","SF","84600","F117Q1110758","C",360,2,"QUICKENLOANINC","QUICKENLOANINC","",1,0
724,201704,"9",204703,"19804",0,1,"P",80,32,101000,80,4.875,"R","N","FRM","MI","SF","48100","F117Q1110803","C",360,1,"QUICKENLOANINC","QUICKENLOANINC","",1,0
720,201704,"9",204703,"40060",0,1,"P",44,44,148000,44,4.875,"R","N","FRM","VA","SF","23800","F117Q1111016","C",360,1,"QUICKENLOANINC","QUICKENLOANINC","",1,0
654,201704,"9",204703,"47664",0,1,"P",73,35,131000,73,4.875,"R","N","FRM","MI","SF","48300","F117Q1111024","C",360,1,"QUICKENLOANINC","QUICKENLOANINC","",1,0
744,201704,"9",204703,"33220",0,1,"P",80,36,164000,80,4.875,"R","N","FRM","MI","SF","48600","F117Q1111034","C",360,2,"QUICKENLOANINC","QUICKENLOANINC","",1,0
661,201704,"9",204703,"39580",0,1,"P",78,24,155000,78,4.875,"R","N","FRM","NC","SF","27500","F117Q1111048","N",360,1,"QUICKENLOANINC","QUICKENLOANINC","",1,0
780,201704,"N",204703,"47664",30,1,"P",95,30,162000,95,4.75,"R","N","FRM","MI","SF","48000","F117Q1111056","P",360,1,"QUICKENLOANINC","QUICKENLOANINC","",1,0
787,201704,"9",204703,"33460",0,1,"I",70,29,103000,70,5.875,"R","N","FRM","MN","PU","55400","F117Q1111094","P",360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
688,201703,"N",204702,"11244",12,1,"P",85,44,621000,85,4.75,"C","N","FRM","CA","CO","92600","F117Q1111169","P",360,1,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC","Y",1,0
772,201704,"N",204703,"18140",30,1,"P",95,34,318000,95,4.375,"B","N","FRM","OH","SF","43200","F117Q1111319","P",360,1,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC","",1,0
788,201704,"9",203203,"41540",6,1,"P",83,25,163000,83,3.625,"R","N","FRM","DE","PU","19900","F117Q1111682","N",180,1,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC","",1,0
777,201703,"9",204702,"30780",0,1,"I",75,44,99000,75,4.25,"C","N","FRM","AR","SF","72000","F117Q1111740","P",360,1,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
704,201703,"9",204702,"12620",0,1,"P",68,33,86000,68,4.75,"R","N","FRM","ME","SF","04400","F117Q1111746","N",360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
807,201704,"9",204703,"27340",0,1,"P",74,16,86000,74,4.75,"R","N","FRM","NC","SF","28500","F117Q1111863","N",360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
717,201704,"9",204703,"",0,1,"P",42,35,130000,42,4.25,"R","N","FRM","MT","SF","59900","F117Q1112045","C",360,1,"Other sellers","Other servicers","",1,0
687,201703,"9",204702,"26900",0,1,"P",80,36,88000,80,3.875,"R","N","FRM","IN","SF","46200","F117Q1112076","N",360,1,"USBANKNA","USBANKNA","",1,0
785,201703,"N",204702,"36420",0,1,"P",80,42,100000,80,4.125,"C","N","FRM","OK","SF","73000","F117Q1112088","P",360,1,"USBANKNA","USBANKNA","",1,0
769,201703,"9",203702,"38900",0,1,"P",59,22,324000,59,3.625,"R","N","FRM","WA","SF","98600","F117Q1112152","N",240,2,"USBANKNA","USBANKNA","",1,0
678,201703,"N",204702,"34980",0,1,"P",80,37,208000,80,4.625,"R","N","FRM","TN","PU","37100","F117Q1112515","P",360,2,"Other sellers","Other servicers","",1,0
620,201703,"9",204702,"45104",0,1,"P",75,39,137000,75,5.25,"C","N","FRM","WA","SF","98400","F117Q1112662","C",360,1,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
788,201704,"9",204703,"11244",0,1,"I",75,43,263000,75,4.75,"B","N","FRM","CA","CO","92600","F117Q1113077","P",360,2,"STEARNSLENDING,LLC","LAKEVIEWLOANSERVICIN","",1,0
647,201704,"9",204703,"40140",0,1,"P",57,32,151000,57,4.625,"C","N","FRM","CA","SF","92300","F117Q1113135","C",360,2,"STEARNSLENDING,LLC","LAKEVIEWLOANSERVICIN","",1,0
805,201704,"9",204703,"25940",0,1,"S",79,40,208000,79,4.125,"R","N","FRM","SC","SF","29900","F117Q1113591","N",360,2,"Other sellers","ROUNDPOINTMTGESERVIC","",1,0
787,201704,"9",203203,"31084",0,1,"P",47,23,417000,47,3.75,"R","N","FRM","CA","PU","91700","F117Q1113610","C",180,2,"Other sellers","SPECIALIZEDLOANSERVI","",1,0
780,201704,"9",203703,"",0,1,"S",80,25,43000,80,4.125,"R","N","FRM","NY","SF","13100","F117Q1113631","P",240,1,"Other sellers","Other servicers","",1,0
766,201704,"9",203203,"40900",0,1,"P",72,26,147000,72,4,"R","N","FRM","CA","SF","95800","F117Q1113646","C",180,2,"LOANDEPOTCOM,LLC","Other servicers","",1,0
741,201704,"Y",204703,"16700",30,1,"P",95,34,217000,95,4.125,"R","N","FRM","SC","PU","29400","F117Q1113665","P",360,1,"Other sellers","PINGORALOANSERVICING","",1,0
802,201703,"N",204702,"40140",0,1,"P",48,29,175000,48,4.125,"R","N","FRM","CA","PU","92800","F117Q1113709","P",360,2,"Other sellers","ROUNDPOINTMTGESERVIC","",1,0
737,201704,"9",204203,"41420",0,1,"P",71,50,219000,71,4.25,"R","N","FRM","OR","SF","97300","F117Q1113750","N",300,2,"Other sellers","Other servicers","",1,0
645,201703,"9",204702,"16740",0,1,"P",80,28,176000,80,5.75,"C","N","FRM","NC","PU","28200","F117Q1113807","C",360,1,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
716,201704,"N",204703,"43524",30,1,"P",95,41,424000,95,5,"C","N","FRM","MD","SF","20800","F117Q1114277","P",360,2,"BRANCHBANKING&TRUSTC","Other servicers","",1,0
790,201703,"Y",204702,"47894",0,1,"P",69,19,330000,69,4,"C","N","FRM","VA","PU","20100","F117Q1114337","P",360,2,"Other sellers","Other servicers","",1,0
726,201703,"9",204702,"31084",0,1,"P",78,45,436000,78,4.5,"C","N","FRM","CA","SF","91100","F117Q1114359","N",360,1,"Other sellers","FREEDOMMTGECORP","Y",1,0
726,201704,"9",204703,"14500",0,1,"P",57,45,310000,57,4.125,"C","N","FRM","CO","SF","80300","F117Q1114531","C",360,1,"Other sellers","Other servicers","",1,0
759,201704,"9",204703,"38060",0,1,"P",49,29,109000,49,4.25,"R","N","FRM","AZ","SF","85000","F117Q1114784","N",360,1,"Other sellers","Other servicers","",1,0
695,201704,"9",204703,"31084",0,1,"S",28,24,385000,28,4.5,"C","N","FRM","CA","CO","90400","F117Q1114925","N",360,1,"Other sellers","Other servicers","",1,0
649,201704,"Y",204703,"12060",25,1,"P",86,44,424000,86,4.625,"C","N","FRM","GA","PU","30500","F117Q1114933","P",360,1,"Other sellers","Other servicers","",1,0
744,201704,"N",204703,"11244",0,1,"P",80,47,276000,80,4.375,"B","N","FRM","CA","PU","92700","F117Q1115127","P",360,1,"UNITEDSHOREFINANCIAL","NATIONSTARMTGELLCDBA","",1,0
685,201704,"9",204703,"31420",0,1,"P",75,43,353000,75,4.625,"R","N","FRM","GA","SF","31000","F117Q1115150","C",360,1,"LOANDEPOTCOM,LLC","Other servicers","",1,0
699,201704,"9",203203,"15380",0,2,"P",75,29,95000,75,3.875,"R","N","FRM","NY","SF","14200","F117Q1115243","C",180,1,"Other sellers","Other servicers","",1,0
685,201704,"9",204703,"15980",0,1,"P",71,23,60000,71,5,"C","N","FRM","FL","SF","33900","F117Q1115458","C",360,1,"FLAGSTARBANK,FSB","PODIUMMTGECAPITALLLC","",1,0
758,201704,"9",204703,"14260",0,1,"P",80,16,118000,80,4.5,"B","N","FRM","ID","SF","83600","F117Q1115561","C",360,1,"FLAGSTARBANK,FSB","PODIUMMTGECAPITALLLC","",1,0
803,201704,"N",204703,"16300",30,1,"P",95,23,211000,95,4.375,"B","N","FRM","IA","SF","52300","F117Q1115593","P",360,2,"UNITEDSHOREFINANCIAL","Other servicers","",1,0
793,201704,"9",204703,"35614",0,1,"S",75,34,103000,75,4.625,"C","N","FRM","NJ","PU","08000","F117Q1115716","C",360,2,"FLAGSTARBANK,FSB","PODIUMMTGECAPITALLLC","",1,0
763,201704,"9",204703,"41740",0,1,"P",75,20,332000,75,4.25,"B","N","FRM","CA","SF","92000","F117Q1115858","C",360,2,"UNITEDSHOREFINANCIAL","Other servicers","",1,0
777,201704,"9",204703,"19740",0,1,"P",80,14,262000,80,4.375,"B","N","FRM","CO","PU","80200","F117Q1115878","C",360,2,"UNITEDSHOREFINANCIAL","NATIONSTARMTGELLCDBA","",1,0
693,201704,"N",204703,"28020",30,1,"P",92,43,231000,92,4.375,"R","N","FRM","MI","SF","49000","F117Q1115960","P",360,2,"Other sellers","Other servicers","",1,0
711,201704,"N",203203,"40060",6,1,"P",85,27,187000,85,3.5,"C","N","FRM","VA","SF","23800","F117Q1116137","P",180,2,"BRANCHBANKING&TRUSTC","Other servicers","",1,0
724,201704,"9",204703,"41740",0,1,"P",77,40,498000,77,4.25,"R","N","FRM","CA","SF","92000","F117Q1116171","C",360,2,"LOANDEPOTCOM,LLC","Other servicers","Y",1,0
791,201703,"9",203702,"35004",0,1,"I",75,16,310000,75,4.5,"R","N","FRM","NY","SF","11700","F117Q1116203","C",240,2,"Other sellers","PNCBANK,NATL","",1,0
713,201704,"9",204703,"45940",0,1,"P",80,39,316000,80,4.875,"R","N","FRM","NJ","SF","08600","F117Q1116213","C",360,2,"LOANDEPOTCOM,LLC","Other servicers","",1,0
735,201704,"9",204703,"",0,1,"P",74,44,96000,74,4.625,"C","N","FRM","KY","SF","42500","F117Q1116284","C",360,1,"BRANCHBANKING&TRUSTC","BRANCHBANKINGANDTRUS","",1,0
736,201704,"9",204703,"11244",0,1,"P",75,45,504000,60,4.875,"C","N","FRM","CA","SF","92600","F117Q1116497","C",360,2,"USBANKNA","USBANKNA","Y",1,0
735,201704,"9",204703,"35614",0,2,"I",75,44,450000,75,5.125,"C","N","FRM","NY","SF","10900","F117Q1116538","P",360,1,"Other sellers","Other servicers","",1,0
773,201704,"9",204703,"12060",0,1,"P",75,33,405000,75,4.75,"R","N","FRM","GA","SF","30000","F117Q1116631","C",360,2,"Other sellers","PINGORALOANSERVICING","",1,0
789,201704,"9",204703,"",12,1,"S",85,17,128000,85,4.125,"R","N","FRM","OH","PU","43000","F117Q1116674","P",360,2,"Other sellers","Other servicers","",1,0
664,201704,"9",203203,"12060",0,1,"P",42,28,77000,42,4,"R","N","FRM","GA","SF","30600","F117Q1116692","N",180,2,"Other sellers","Other servicers","",1,0
746,201704,"N",204703,"33340",0,1,"P",80,28,182000,80,4,"C","N","FRM","WI","SF","53000","F117Q1116815","P",360,2,"Other sellers","Other servicers","",1,0
719,201704,"9",204703,"29700",0,1,"P",75,16,126000,75,5.125,"R","N","FRM","TX","PU","78000","F117Q1117210","C",360,1,"LOANDEPOTCOM,LLC","MATRIXFINANCIALSERVI","",1,0
682,201704,"Y",204703,"18020",30,1,"P",95,19,223000,95,4.375,"R","N","FRM","IN","PU","47200","F117Q1117582","P",360,1,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC","",1,0
770,201704,"Y",203203,"40380",0,1,"P",80,36,228000,80,3.5,"C","N","FRM","NY","SF","14400","F117Q1117744","P",180,2,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC","",1,0
809,201704,"9",204703,"11244",0,3,"I",50,31,650000,50,5.125,"C","N","FRM","CA","SF","92600","F117Q1117791","C",360,1,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC","",1,0
798,201704,"9",204703,"13460",0,1,"S",80,40,390000,80,4.5,"C","N","FRM","OR","SF","97700","F117Q1117895","P",360,2,"Other sellers","Other servicers","",1,0
810,201704,"9",204703,"",12,1,"P",84,48,100000,84,4.5,"R","N","FRM","MN","SF","56000","F117Q1117958","N",360,1,"LOANDEPOTCOM,LLC","MATRIXFINANCIALSERVI","",1,0
793,201704,"9",203203,"11244",0,1,"I",55,28,423000,55,3.99,"R","N","FRM","CA","SF","92700","F117Q1118317","C",180,1,"Other sellers","Other servicers","",1,0
776,201704,"Y",204703,"11244",0,1,"P",80,25,558000,80,4.375,"B","N","FRM","CA","SF","92700","F117Q1118837","P",360,2,"UNITEDSHOREFINANCIAL","Other servicers","Y",1,0
683,201703,"9",204702,"31084",0,1,"P",65,31,260000,65,4.375,"B","N","FRM","CA","SF","90000","F117Q1118854","C",360,1,"FLAGSTARBANK,FSB","PODIUMMTGECAPITALLLC","",1,0
726,201704,"9",204703,"15380",0,2,"I",75,34,89000,75,5.125,"B","N","FRM","NY","SF","14200","F117Q1119078","P",360,1,"Other sellers","NEWRESIDENTIALMTGELL","",1,0
751,201704,"Y",204703,"13140",0,1,"P",80,36,154000,80,4.25,"R","N","FRM","TX","SF","77700","F117Q1119206","P",360,1,"Other sellers","Other servicers","",1,0
771,201704,"9",204703,"40140",0,1,"P",75,44,392000,75,4.625,"B","N","FRM","CA","SF","92300","F117Q1119264","C",360,1,"UNITEDSHOREFINANCIAL","Other servicers","",1,0
733,201704,"N",204703,"38860",30,1,"P",94,45,362000,94,4.25,"R","N","FRM","ME","SF","04000","F117Q1119344","P",360,1,"Other sellers","ROUNDPOINTMTGESERVIC","",1,0
782,201704,"9",203703,"30620",0,1,"P",26,27,70000,26,3.75,"R","N","FRM","OH","SF","45800","F117Q1119356","C",240,2,"Other sellers","Other servicers","",1,0
791,201704,"9",204703,"12060",0,1,"P",51,18,183000,51,4.125,"R","N","FRM","GA","PU","30000","F117Q1119357","N",360,1,"Other sellers","Other servicers","",1,0
742,201704,"N",204703,"",12,1,"P",85,39,424000,85,4.25,"B","N","FRM","IL","SF","60700","F117Q1119495","P",360,2,"Other sellers","Other servicers","",1,0
782,201705,"N",204704,"16974",30,1,"P",95,39,133000,95,4.5,"R","N","FRM","IL","SF","60400","F117Q1119532","P",360,1,"Other sellers","ROUNDPOINTMTGESERVIC","",1,0
784,201704,"9",204703,"29404",25,1,"P",88,35,241000,88,4.375,"R","N","FRM","IL","SF","60000","F117Q1119552","N",360,1,"GUARANTEEDRATE,INC","USBANKNA","",1,0
746,201704,"9",204703,"36084",0,1,"P",75,50,385000,75,4.375,"R","N","FRM","CA","PU","94500","F117Q1119623","C",360,2,"Other sellers","Other servicers","",1,0
819,201705,"N",204704,"16974",0,1,"P",80,24,316000,80,4.125,"R","N","FRM","IL","PU","60500","F117Q1119786","P",360,1,"GUARANTEEDRATE,INC","PNCBANK,NATL","",1,0
790,201705,"N",204704,"48620",0,1,"P",80,46,137000,80,4.375,"R","N","FRM","KS","PU","67200","F117Q1119860","P",360,2,"Other sellers","Other servicers","",1,0
726,201704,"Y",203703,"12580",25,1,"P",91,40,319000,91,4.125,"R","N","FRM","MD","PU","21000","F117Q1120121","P",240,2,"BANKOFAMERICA,NA","BANKOFAMERICA,NA","",1,0
784,201704,"Y",204703,"35614",0,1,"P",80,29,426000,80,4.25,"R","N","FRM","NJ","CO","08800","F117Q1120228","P",360,2,"CITIMORTGAGE,INC","CITIMORTGAGE,INC","Y",1,0
696,201704,"9",204703,"23104",0,1,"P",71,41,224000,71,4.125,"R","N","FRM","TX","PU","76100","F117Q1120254","C",360,1,"BANKOFAMERICA,NA","BANKOFAMERICA,NA","",1,0
801,201704,"N",204703,"29460",0,1,"P",80,28,151000,80,4.25,"R","N","FRM","FL","PU","33800","F117Q1120348","P",360,2,"BANKOFAMERICA,NA","BANKOFAMERICA,NA","",1,0
746,201704,"9",204703,"31084",0,1,"P",18,45,229000,18,4.375,"R","N","FRM","CA","SF","91600","F117Q1120876","C",360,1,"BANKOFAMERICA,NA","BANKOFAMERICA,NA","",1,0
698,201704,"9",204703,"31084",0,1,"P",72,38,324000,72,4.625,"R","N","FRM","CA","SF","91000","F117Q1120886","C",360,2,"BANKOFAMERICA,NA","BANKOFAMERICA,NA","",1,0
805,201704,"9",204703,"17020",0,1,"P",32,33,81000,32,4.625,"R","N","FRM","CA","PU","95900","F117Q1121003","C",360,1,"BANKOFAMERICA,NA","BANKOFAMERICA,NA","",1,0
695,201704,"9",203203,"14860",0,1,"P",71,44,253000,71,4,"R","N","FRM","CT","SF","06400","F117Q1122145","C",180,1,"NATIONSTARMTGELLC","WELLSFARGOBANK,NA","",1,0
700,201703,"9",203202,"39580",0,1,"I",75,29,166000,75,4.125,"C","N","FRM","NC","PU","27500","F117Q1122228","P",180,2,"NATIONSTARMTGELLC","Other servicers","",1,0
675,201704,"9",203203,"31084",0,1,"P",59,44,352000,59,3.5,"R","N","FRM","CA","SF","91300","F117Q1122233","C",180,2,"NATIONSTARMTGELLC","NATIONSTARMTGELLCDBA","",1,0
740,201703,"9",203202,"13820",0,1,"P",80,42,126000,80,4.375,"C","N","FRM","AL","SF","35000","F117Q1122282","C",180,1,"NATIONSTARMTGELLC","NATIONSTARMTGELLCDBA","",1,0
734,201704,"9",204703,"36740",30,1,"P",95,40,308000,95,4.625,"R","N","FRM","FL","SF","32800","F117Q1122625","N",360,1,"LOANDEPOTCOM,LLC","Other servicers","",1,0
737,201704,"N",204703,"41740",30,1,"P",95,45,529000,95,4.625,"C","N","FRM","CA","PU","91900","F117Q1122644","P",360,1,"AMERIHOMEMTGECOMPANY","AMERIHOMEMTGECOMPANY","Y",1,0
804,201704,"N",204703,"",30,1,"P",95,33,259000,95,4.375,"C","N","FRM","TN","PU","37800","F117Q1122761","P",360,1,"BRANCHBANKING&TRUSTC","Other servicers","",1,0
743,201704,"N",204703,"",30,1,"P",95,41,199000,95,4.375,"R","N","FRM","IN","SF","47200","F117Q1123112","P",360,1,"Other sellers","Other servicers","",1,0
768,201704,"9",203703,"15764",0,3,"I",61,35,289000,61,4.625,"R","N","FRM","MA","SF","01900","F117Q1123155","N",240,1,"SUNTRUSTMORTGAGE,INC","Other servicers","",1,0
790,201704,"9",204703,"45104",0,1,"P",80,38,172000,80,4.75,"B","N","FRM","WA","SF","98400","F117Q1123292","C",360,1,"UNITEDSHOREFINANCIAL","Other servicers","",1,0
765,201704,"9",204703,"38900",12,1,"P",82,47,415000,82,3.875,"R","N","FRM","OR","PU","97000","F117Q1123333","N",360,1,"Other sellers","Other servicers","",1,0
720,201704,"Y",203703,"36084",0,1,"P",71,42,636000,71,4,"B","N","FRM","CA","SF","94500","F117Q1123566","P",240,1,"UNITEDSHOREFINANCIAL","Other servicers","Y",1,0
664,201704,"9",204703,"41740",0,1,"P",54,45,203000,43,4.5,"B","N","FRM","CA","SF","92000","F117Q1123572","N",360,1,"UNITEDSHOREFINANCIAL","Other servicers","",1,0
691,201704,"Y",204703,"38060",25,1,"P",87,43,285000,87,4.625,"R","N","FRM","AZ","PU","85300","F117Q1123665","P",360,2,"Other sellers","LAKEVIEWLOANSERVICIN","",1,0
772,201703,"9",203702,"",0,1,"P",65,36,94000,65,4,"C","N","FRM","KY","SF","40300","F117Q1123873","N",240,1,"SUNTRUSTMORTGAGE,INC","Other servicers","",1,0
769,201704,"N",204703,"25540",0,1,"P",80,50,252000,80,4.375,"B","N","FRM","CT","SF","06400","F117Q1123921","P",360,2,"Other sellers","Other servicers","",1,0
